group,model,lnL,AIC,AICc,timing,tree.no,delta,w
birds,fit_env,55.00827949,-104.016559,-103.8510417,NA,18,12.63611727,0.000931761
birds,EB,62.09422584,-116.1884517,-115.9106739,EB18,19,7.2455193,0.01572189
birds,delta,59.40611118,-110.8122224,-110.5344446,delta18,19,12.6217486,0.001069231
birds,DensDep,59.35441174,-114.7088235,-114.6266317,DensDep18,19,8.5295615,0.008273295
birds,TS,60.18185616,-114.3637123,-114.1970456,TS 78,19,8.9591476,0.006674137
birds,TRC,65.26560139,-122.5312028,-122.2514825,TRC 56,19,0.9047107,0.374450007
birds,SRC,64.66142991,-123.3228598,-123.1561932,SRC 58,19,0,0.588639329
birds,OUS,60.39845248,-110.796905,-110.3773245,OUS 15.7064005060754,19,12.7788687,0.000988447
birds,OUMA,60.41194659,-108.8238932,-108.2323439,OUMA 15.8312902636284,19,14.9238493,0.000338202
birds,OUMV,61.1404638,-110.2809276,-109.6893783,OUMV 15.5584415348248,19,13.4668149,0.000700757
birds,OUMVA,61.04298937,-108.0859787,-107.2916525,OUMVA 15.5383518186944,19,15.8645407,0.000211304
birds,fit_env,59.35920408,-112.7184082,-112.5528909,NA,19,10.60330227,0.002933401
birds,EB,59.05004009,-110.1000802,-109.8223024,EB19,20,7.2128452,0.017099169
birds,delta,58.10568356,-108.2113671,-107.9335893,delta19,20,9.1015583,0.006650375
birds,DensDep,56.92325218,-109.8465044,-109.7643126,DensDep19,20,7.270835,0.016610499
birds,TS,57.54827465,-109.0965493,-108.9298826,TS 79,20,8.105265,0.010944313
birds,TRC,61.9310697,-115.8621394,-115.5824191,TRC 57,20,1.4527285,0.304627036
birds,SRC,61.60090714,-117.2018143,-117.0351476,SRC 67,20,0,0.629831576
birds,OUS,58.81341725,-107.6268345,-107.2072541,OUS 17.1148784091355,20,9.8278935,0.004625136
birds,OUMA,58.45561081,-104.9112216,-104.3196723,OUMA 17.5096222633855,20,12.7154753,0.001091677
birds,OUMV,59.02189994,-106.0437999,-105.4522506,OUMV 16.8773626211129,20,11.582897,0.001923226
birds,OUMVA,59.0626999,-104.1253998,-103.3310736,OUMVA 16.877298495544,20,13.704074,0.000665921
birds,fit_env,56.93508517,-107.8701703,-107.7046531,NA,20,9.330494508,0.005931073
birds,EB,60.97441452,-113.948829,-113.6710513,EB20,21,11.3526328,0.002492027
birds,delta,59.94938024,-111.8987605,-111.6209827,delta20,21,13.4027014,0.0008941
birds,DensDep,59.47846333,-114.9569267,-114.8747349,DensDep20,21,10.1489492,0.004549141
birds,TS,61.04666656,-116.0933331,-115.9266664,TS 64,21,9.0970177,0.007697566
birds,TRC,65.59734831,-123.1946966,-122.9149763,TRC 67,21,2.1087078,0.25342277
birds,SRC,65.59517539,-125.1903508,-125.0236841,SRC 68,21,0,0.727353803
birds,OUS,60.89886722,-111.7977344,-111.378154,OUS 15.6783384966313,21,13.6455301,0.000791875
birds,OUMA,60.90293733,-109.8058747,-109.2143254,OUMA 15.7921156366389,21,15.8093587,0.000268403
birds,OUMV,61.10563391,-110.2112678,-109.6197185,OUMV 15.743254582095,21,15.4039656,0.000328713
birds,OUMVA,61.12081852,-108.241637,-107.4473108,OUMVA 15.678343548635,21,17.5763733,0.000110939
birds,fit_env,59.74266913,-113.4853383,-113.319821,NA,21,11.70386309,0.002090663
birds,EB,62.08625842,-116.1725168,-115.8947391,EB21,22,7.7325811,0.014117852
birds,delta,60.45285627,-112.9057125,-112.6279348,delta21,22,10.9993854,0.00275671
birds,DensDep,60.24884522,-116.4976904,-116.4154986,DensDep21,22,7.2118216,0.018316822
birds,TS,61.86108801,-117.722176,-117.5555093,TS 710,22,6.0718109,0.032389206
birds,TRC,64.89854392,-121.7970878,-121.5173676,TRC 68,22,2.1099526,0.23480476
birds,SRC,64.89699346,-123.7939869,-123.6273202,SRC 69,22,0,0.674337455
birds,OUS,61.05056255,-112.1011251,-111.6815447,OUS 16.4926118456981,22,11.9457755,0.001717454
birds,OUMA,61.07018701,-110.140374,-109.5488247,OUMA 16.2137415953913,22,14.0784955,0.00059125
birds,OUMV,61.49605816,-110.9921163,-110.400567,OUMV 15.047865793338,22,13.2267532,0.000905158
birds,OUMVA,65.14147206,-116.2829441,-115.4886179,OUMVA 7.04951397821559,22,8.1387023,0.011523397
birds,fit_env,60.52744171,-115.0548834,-114.8893662,NA,22,8.737954027,0.008539937
birds,EB,59.07776053,-110.1555211,-109.8777433,EB22,23,8.947293,0.006668928
birds,delta,55.86600603,-103.7320121,-103.4542343,delta22,23,15.370802,0.000268664
birds,DensDep,56.04858045,-108.0971609,-108.0149691,DensDep22,23,10.8100672,0.002627603
birds,TS,56.43385469,-106.8677094,-106.7010427,TS 65,23,12.1239936,0.001362211
birds,TRC,63.18037575,-118.3607515,-118.0810312,TRC 45,23,0.7440051,0.403067094
birds,SRC,62.4958515,-118.991703,-118.8250363,SRC 59,23,0,0.584703912
birds,OUS,56.91782229,-103.8356446,-103.4160642,OUS 12.7495001355975,23,15.4089721,0.000263585
birds,OUMA,56.70435066,-101.4087013,-100.817152,OUMA 14.1039113728329,23,18.0078843,7.19E-05
birds,OUMV,57.50709296,-103.0141859,-102.4226366,OUMV 12.7295804327542,23,16.4023997,0.000160398
birds,OUMVA,57.08674095,-100.1734819,-99.37915565,OUMVA 12.7296046076425,23,19.44588065,3.50E-05
birds,fit_env,55.86373004,-105.7274601,-105.5619428,NA,23,13.26309346,0.000770712
birds,EB,60.44460948,-112.889219,-112.6114412,EB23,24,8.2342702,0.010131199
birds,delta,58.78472553,-109.5694511,-109.2916733,delta23,24,11.5540381,0.001926559
birds,DensDep,56.33879336,-108.6775867,-108.5953949,DensDep23,24,12.2503165,0.001360152
birds,TS,57.21912168,-108.4382434,-108.2715767,TS 84,24,12.5741347,0.001156835
birds,TRC,64.02401502,-120.04803,-119.7683098,TRC 58,24,1.0774016,0.362873398
birds,SRC,63.50618905,-121.0123781,-120.8457114,SRC 610,24,0,0.621884764
birds,OUS,56.52373877,-103.0474775,-102.6278971,OUS 17.1314702279435,24,18.2178143,6.88E-05
birds,OUMA,56.84051615,-101.6810323,-101.089483,OUMA 15.9600950858577,24,19.7562284,3.19E-05
birds,OUMV,57.58896455,-103.1779291,-102.5863798,OUMV 15.0193979570021,24,18.2593316,6.74E-05
birds,OUMVA,58.22244072,-102.4448814,-101.6505552,OUMVA 13.7394628613462,24,19.1951562,4.22E-05
birds,fit_env,56.28921078,-106.5784216,-106.4129043,NA,24,14.43280708,0.000456736
birds,EB,63.18661034,-118.3732207,-118.0954429,EB24,25,7.2376951,0.018522124
birds,delta,61.55234221,-115.1046844,-114.8269066,delta24,25,10.5062314,0.003613576
birds,DensDep,60.03784796,-116.0756959,-115.9935041,DensDep24,25,9.3396339,0.00647531
birds,TS,61.74030722,-117.4806144,-117.3139478,TS 9,25,8.0191902,0.012531161
birds,TRC,65.84465649,-123.689313,-123.4095927,TRC 69,25,1.9235453,0.264024219
birds,SRC,65.74990234,-125.4998047,-125.333138,SRC 611,25,0,0.690774537
birds,OUS,60.79448991,-111.5889798,-111.1693994,OUS 16.4949863479776,25,14.1637386,0.00058039
birds,OUMA,60.83694297,-109.6738859,-109.0823366,OUMA 16.4688396393886,25,16.2508014,0.000204418
birds,OUMV,61.51322808,-111.0264562,-110.4349069,OUMV 15.9038628821932,25,14.8982311,0.000402
birds,OUMVA,61.6253217,-109.2506434,-108.4563172,OUMVA 15.9039110753454,25,16.8768208,0.000149479
birds,fit_env,60.21316947,-114.4263389,-114.2608217,NA,25,11.07231631,0.002722785
birds,EB,59.43531327,-110.8706265,-110.5928488,EB25,26,6.372524,0.02165997
birds,delta,58.05299205,-108.1059841,-107.8282063,delta25,26,9.1371665,0.00543655
birds,DensDep,56.39298105,-108.7859621,-108.7037703,DensDep25,26,8.2616025,0.008422668
birds,TS,57.26844533,-108.5368907,-108.370224,TS 711,26,8.5951488,0.007128875
birds,TRC,62.42126762,-116.8425352,-116.562815,TRC 59,26,0.4025578,0.428567806
birds,SRC,61.56601971,-117.1320394,-116.9653728,SRC 510,26,0,0.524123774
birds,OUS,57.15911379,-104.3182276,-103.8986472,OUS 15.2622318000204,26,13.0667256,0.000762132
birds,OUMA,57.17339046,-102.3467809,-101.7552316,OUMA 15.0879557237156,26,15.2101412,0.000260972
birds,OUMV,57.79999384,-103.5999877,-103.0084384,OUMV 14.9850978188946,26,13.9569344,0.000488342
birds,OUMVA,57.75585991,-101.5117198,-100.7173936,OUMVA 14.9851009076419,26,16.2479792,0.000155321
birds,fit_env,56.40019047,-106.8003809,-106.6348637,NA,26,10.3305091,0.00299359
birds,EB,60.26285924,-112.5257185,-112.2479407,EB26,27,7.4539213,0.016574865
birds,delta,57.10137614,-106.2027523,-105.9249745,delta26,27,13.7768875,0.000702159
birds,DensDep,56.88489508,-109.7697902,-109.6875984,DensDep26,27,10.0142636,0.004607642
birds,TS,57.93687085,-109.8737417,-109.707075,TS 111,27,9.994787,0.004652732
birds,TRC,63.00650732,-118.0130146,-117.7332944,TRC 610,27,1.9685676,0.257382738
birds,SRC,62.93426432,-119.8685286,-119.701862,SRC 612,27,0,0.688729109
birds,OUS,61.73478172,-113.4695634,-113.049983,OUS 1.42465280639727,27,6.651879,0.024752055
birds,OUMA,58.0676442,-104.1352884,-103.5437391,OUMA 4.52211922611845,27,16.1581229,0.00021348
birds,OUMV,58.61152435,-105.2230487,-104.6314994,OUMV 14.3986772806483,27,15.0703626,0.000367757
birds,OUMVA,58.70732941,-103.4146588,-102.6203326,OUMVA 14.981205974955,27,17.0815294,0.000134537
birds,fit_env,57.03166887,-108.0633377,-107.8978205,NA,27,11.80404151,0.001882927
birds,EB,62.71670369,-117.4334074,-117.1556296,EB27,28,8.3789751,0.010556018
birds,delta,61.304344,-114.608688,-114.3309102,delta27,28,11.2036945,0.002571107
birds,DensDep,60.31371637,-116.6274327,-116.545241,DensDep27,28,8.9893637,0.007779576
birds,TS,61.84059594,-117.6811919,-117.5145252,TS 712,28,8.0200795,0.012630871
birds,TRC,65.93806311,-123.8761262,-123.5964059,TRC 611,28,1.9381988,0.264299852
birds,SRC,65.85063567,-125.7012713,-125.5346047,SRC 613,28,0,0.696580706
birds,OUS,61.37663813,-112.7532763,-112.3336958,OUS 14.9711914928015,28,13.2009089,0.000947176
birds,OUMA,61.22159851,-110.443197,-109.8516477,OUMA 16.5115544922464,28,15.682957,0.000273817
birds,OUMV,62.12865758,-112.2573152,-111.6657659,OUMV 16.3155425177161,28,13.8688388,0.000678252
birds,OUMVA,62.40630891,-110.8126178,-110.0182916,OUMVA 15.8536166026159,28,15.5163131,0.00029761
birds,fit_env,60.52323601,-115.046472,-114.8809548,NA,28,10.65364991,0.003385016
birds,EB,60.84270073,-113.6854015,-113.4076237,EB28,29,8.1044839,0.012017598
birds,delta,59.42958159,-110.8591632,-110.5813854,delta28,29,10.9307222,0.002924878
birds,DensDep,58.26197267,-112.5239453,-112.4417536,DensDep28,29,9.070354,0.007414496
birds,TS,59.57740523,-113.1548105,-112.9881438,TS 713,29,8.5239638,0.009743809
birds,TRC,63.96312791,-119.9262558,-119.6465355,TRC 510,29,1.8655721,0.272007042
birds,SRC,63.83938714,-121.6787743,-121.5121076,SRC 614,29,0,0.691327738
birds,OUS,59.11492215,-108.2298443,-107.8102639,OUS 14.5158637096942,29,13.7018437,0.000731756
birds,OUMA,59.11530113,-106.2306023,-105.639053,OUMA 14.8763929767243,29,15.8730546,0.000247112
birds,OUMV,59.35918232,-106.7183646,-106.1268153,OUMV 14.3819691945407,29,15.3852923,0.000315363
birds,OUMVA,59.36098766,-104.7219753,-103.9276491,OUMVA 14.3819862897055,29,17.5844585,0.000105019
birds,fit_env,58.4524109,-110.9048218,-110.7393046,NA,29,10.77280304,0.003165188
birds,EB,62.45208385,-116.9041677,-116.6263899,EB29,30,6.265799,0.028972779
birds,delta,59.28393507,-110.5678701,-110.2900924,delta29,30,12.6020965,0.001219216
birds,DensDep,59.16852882,-114.3370576,-114.2548659,DensDep29,30,8.637323,0.008851569
birds,TS,60.06274132,-114.1254826,-113.958816,TS 112,30,8.9333729,0.007633678
birds,TRC,64.73365237,-121.4673047,-121.1875845,TRC 511,30,1.7046044,0.28342684
birds,SRC,64.52942776,-123.0588555,-122.8921889,SRC 511,30,0,0.664647106
birds,OUS,59.86235836,-109.7247167,-109.3051363,OUS 13.5726965319742,30,13.5870526,0.000745075
birds,OUMA,59.79733712,-107.5946742,-107.0031249,OUMA 13.9932527516694,30,15.889064,0.000235681
birds,OUMV,60.46827656,-108.9365531,-108.3450038,OUMV 13.4788508632991,30,14.5471851,0.00046101
birds,OUMVA,60.47837532,-106.9567506,-106.1624244,OUMVA 13.4788507805127,30,16.7297645,0.000154799
birds,fit_env,59.32493941,-112.6498788,-112.4843616,NA,30,10.40782732,0.003652247
birds,EB,57.94997343,-107.8999469,-107.6221691,EB30,31,4.3988821,0.05593665
birds,delta,57.03671787,-106.0734357,-105.795658,delta30,31,6.2253932,0.022442674
birds,DensDep,56.23712383,-108.4742477,-108.3920559,DensDep30,31,3.6289953,0.082200649
birds,TS,57.01949271,-108.0389854,-107.8723188,TS 113,31,4.1487324,0.063389273
birds,TRC,59.31758652,-110.635173,-110.3554528,TRC 46,31,1.6655984,0.219392343
birds,SRC,59.09385892,-112.1877178,-112.0210512,SRC 42,31,0,0.504546925
birds,OUS,57.03867057,-104.0773411,-103.6577607,OUS 12.8686342359848,31,8.3632905,0.007706126
birds,OUMA,57.79551449,-103.591029,-102.9994797,OUMA 12.868617621218,31,9.0215715,0.005544881
birds,OUMV,57.30850325,-102.6170065,-102.0254572,OUMV 12.8686130646329,31,9.995594,0.003407108
birds,OUMVA,58.0022205,-102.004441,-101.2101148,OUMVA 11.4315951399596,31,10.8109364,0.0022664
birds,fit_env,56.37117792,-106.7423558,-106.5768386,NA,31,5.444212602,0.033166972
birds,EB,61.4647599,-114.9295198,-114.651742,EB31,32,7.3538133,0.01721395
birds,delta,59.50811216,-111.0162243,-110.7384465,delta31,32,11.2671088,0.002432872
birds,DensDep,59.29185892,-114.5837178,-114.5015261,DensDep31,32,7.5040292,0.015968406
birds,TS,60.44124203,-114.8824841,-114.7158174,TS 714,32,7.2897379,0.017774375
birds,TRC,64.15981381,-120.3196276,-120.0399073,TRC 612,32,1.965648,0.254627766
birds,SRC,64.08611096,-122.1722219,-122.0055553,SRC 615,32,0,0.680363175
birds,OUS,60.10941022,-110.2188204,-109.79924,OUS 16.8515101398584,32,12.2063153,0.001521154
birds,OUMA,61.36286408,-110.7257282,-110.1341789,OUMA 16.3106457128117,32,11.8713764,0.001798474
birds,OUMV,60.74710653,-109.4942131,-108.9026638,OUMV 16.3106460692012,32,13.1028915,0.000971592
birds,OUMVA,60.84134878,-107.6826976,-106.8883713,OUMVA 15.805776164189,32,15.117184,0.000354884
birds,fit_env,59.50500585,-113.0100117,-112.8444945,NA,32,9.16106084,0.006973354
birds,EB,63.29521637,-118.5904327,-118.312655,EB32,33,7.9577988,0.012629812
birds,delta,61.59664129,-115.1932826,-114.9155048,delta32,33,11.354949,0.002310549
birds,DensDep,59.68206486,-115.3641297,-115.2819379,DensDep32,33,10.9885159,0.002775141
birds,TS,61.3874322,-116.7748644,-116.6081977,TS 91,33,9.6622561,0.005386153
birds,TRC,66.46424223,-124.9284845,-124.6487642,TRC 613,33,1.6216896,0.300099676
birds,SRC,66.21856023,-126.4371205,-126.2704538,SRC 616,33,0,0.675166598
birds,OUS,60.43610192,-110.8722038,-110.4526234,OUS 4.71638250317595,33,15.8178304,0.000248092
birds,OUMA,60.77672632,-109.5534526,-108.9619034,OUMA 4.50990287493866,33,17.3085504,0.000117735
birds,OUMV,60.98398106,-109.9679621,-109.3764128,OUMV 15.5134191010998,33,16.894041,0.000144849
birds,OUMVA,60.96238033,-107.9247607,-107.1304344,OUMVA 15.5134214317904,33,19.1400194,4.71E-05
birds,fit_env,59.7746707,-113.5493414,-113.3838242,NA,33,12.88662964,0.001074274
birds,EB,59.77599953,-111.5519991,-111.2742213,EB33,34,6.9714525,0.019666874
birds,delta,58.90654023,-109.8130805,-109.5353027,delta33,34,8.7103711,0.008243924
birds,DensDep,58.19450679,-112.3890136,-112.3068218,DensDep33,34,5.938852,0.032958064
birds,TS,59.21829191,-112.4365838,-112.2699172,TS 715,34,5.9757566,0.032355488
birds,TRC,62.27894425,-116.5578885,-116.2781682,TRC 614,34,1.9675056,0.240064867
birds,SRC,62.20617024,-118.4123405,-118.2456738,SRC 617,34,0,0.642047292
birds,OUS,59.58494889,-109.1698978,-108.7503174,OUS 16.6524671587154,34,9.4953564,0.00556771
birds,OUMA,59.62200193,-107.2440039,-106.6524546,OUMA 16.7458416512913,34,11.5932192,0.001950435
birds,OUMV,59.84083379,-107.6816676,-107.0901183,OUMV 16.6524623674857,34,11.1555555,0.002427554
birds,OUMVA,59.87880785,-105.7576157,-104.9632894,OUMVA 16.652461981138,34,13.2823844,0.000838173
birds,fit_env,58.37135499,-110.74271,-110.5771927,NA,34,7.668481054,0.013879618
birds,EB,60.86828274,-113.7365655,-113.4587877,EB34,35,7.8066874,0.013208291
birds,delta,59.59942502,-111.19885,-110.9210723,delta34,35,10.3444028,0.003713545
birds,DensDep,58.20341898,-112.406838,-112.3246462,DensDep34,35,8.9408289,0.007491537
birds,TS,59.35117268,-112.7023454,-112.5356787,TS 66,35,8.7297964,0.008325226
birds,TRC,64.01718184,-120.0343637,-119.7546434,TRC 512,35,1.5108317,0.307591485
birds,SRC,63.7160709,-121.4321418,-121.2654751,SRC 512,35,0,0.654707391
birds,OUS,58.91455467,-107.8291093,-107.4095289,OUS 14.8431247498911,35,13.8559462,0.000641604
birds,OUMA,59.18014903,-106.3602981,-105.7687488,OUMA 13.1105455465282,35,15.4967263,0.000282472
birds,OUMV,60.07479471,-108.1495894,-107.5580401,OUMV 14.0109870264532,35,13.707435,0.00069106
birds,OUMVA,59.86060108,-105.7212022,-104.9268759,OUMVA 14.8416945353748,35,16.3385992,0.000185424
birds,fit_env,58.38250171,-110.7650034,-110.5994862,NA,35,10.66598892,0.003161966
birds,EB,58.91796425,-109.8359285,-109.5581507,EB35,36,9.2945916,0.005923241
birds,delta,57.52040284,-107.0408057,-106.7630279,delta35,36,12.0897144,0.00146422
birds,DensDep,56.42619316,-108.8523863,-108.7701945,DensDep35,36,10.0825478,0.003994449
birds,TS,57.28984968,-108.5796994,-108.4130327,TS 85,36,10.4397096,0.003341182
birds,TRC,63.03901274,-118.0780255,-117.7983052,TRC 615,36,1.0544371,0.364658398
birds,SRC,62.50970447,-119.0194089,-118.8527423,SRC 618,36,0,0.617809138
birds,OUS,57.89635547,-105.7927109,-105.3731305,OUS 16.28795022698,36,13.4796118,0.000730792
birds,OUMA,57.93041254,-103.8608251,-103.2692758,OUMA 16.2852202741682,36,15.5834665,0.000255239
birds,OUMV,58.03867794,-104.0773559,-103.4858066,OUMV 15.6232910984,36,15.3669357,0.000284424
birds,OUMVA,58.0692335,-102.138467,-101.3441408,OUMVA 15.6232777739605,36,17.5086015,9.75E-05
birds,fit_env,56.44859108,-106.8971822,-106.7316649,NA,36,12.12107739,0.001441437
birds,EB,61.01871655,-114.0374331,-113.7596553,EB36,37,8.7604899,0.007977767
birds,delta,59.6841493,-111.3682986,-111.0905208,delta36,37,11.4296244,0.002100323
birds,DensDep,58.34146959,-112.6829392,-112.6007474,DensDep36,37,9.9193978,0.004469178
birds,TS,59.5011051,-113.0022102,-112.8355435,TS 86,37,9.6846017,0.00502589
birds,TRC,64.76351277,-121.5270255,-121.2473053,TRC 616,37,1.2728399,0.33713503
birds,SRC,64.34340591,-122.6868118,-122.5201452,SRC 619,37,0,0.637085254
birds,OUS,58.71477791,-107.4295558,-107.0099754,OUS 5.14396397544145,37,15.5101698,0.000273028
birds,OUMA,62.53854107,-113.0770821,-112.4855328,OUMA 1.3812488086579,37,10.0346124,0.004218996
birds,OUMV,59.56601992,-107.1320398,-106.5404906,OUMV 16.1729578300898,37,15.9796546,0.000215903
birds,OUMVA,59.57094135,-105.1418827,-104.3475565,OUMVA 16.1730296933327,37,18.1725887,7.21E-05
birds,fit_env,58.2411564,-110.4823128,-110.3167956,NA,37,12.20334964,0.001426507
birds,EB,60.14563662,-112.2912732,-112.0134955,EB37,38,5.7432864,0.022730312
birds,delta,59.29828161,-110.5965632,-110.3187854,delta37,38,7.4379965,0.009741005
birds,DensDep,58.29019573,-112.5803915,-112.4981997,DensDep37,38,5.2585822,0.028963936
birds,TS,58.69906224,-111.3981245,-111.2314578,TS 67,38,6.5253241,0.015374042
birds,TRC,62.33021918,-116.6604384,-116.3807181,TRC 513,38,1.3760638,0.201806776
birds,SRC,61.96172426,-117.9234485,-117.7567819,SRC 620,38,0,0.401554226
birds,OUS,63.43362369,-116.8672474,-116.447667,OUS 1.31591255758902,38,1.3091149,0.208676485
birds,OUMA,63.43927905,-114.8785581,-114.2870088,OUMA 1.31957119416722,38,3.4697731,0.070842283
birds,OUMV,60.24542678,-108.4908536,-107.8993043,OUMV 4.71132745578108,38,9.8574776,0.002905495
birds,OUMVA,63.70291031,-113.4058206,-112.6114944,OUMVA 1.3159726264352,38,5.1452875,0.030652028
birds,fit_env,57.87585467,-109.7517093,-109.5861921,NA,38,8.170589793,0.006753411
birds,EB,62.60880586,-117.2176117,-116.9398339,EB38,39,8.5741329,0.009704599
birds,delta,60.99399749,-113.987995,-113.7102172,delta38,39,11.8037496,0.001930524
birds,DensDep,58.8696609,-113.7393218,-113.65713,DensDep38,39,11.8568368,0.001879955
birds,TS,60.13157742,-114.2631548,-114.0964882,TS 716,39,11.4174786,0.002341817
birds,TRC,65.96123442,-123.9224688,-123.6427486,TRC 617,39,1.8712182,0.277011001
birds,SRC,65.84031676,-125.6806335,-125.5139668,SRC 621,39,0,0.706036065
birds,OUS,59.51971579,-109.0394316,-108.6198512,OUS 13.4496380522344,39,16.8941156,0.000151466
birds,OUMA,59.5336674,-107.0673348,-106.4757855,OUMA 13.9055106486838,39,19.0381813,5.18E-05
birds,OUMV,60.61950381,-109.2390076,-108.6474583,OUMV 13.6355572581044,39,16.8665085,0.000153572
birds,OUMVA,60.28578311,-106.5715662,-105.77724,OUMVA 13.5597870200097,39,19.7367268,3.66E-05
birds,fit_env,58.92709136,-111.8541827,-111.6886655,NA,39,13.82530131,0.000702588
birds,EB,60.73502378,-113.4700476,-113.1922698,EB39,40,9.7875557,0.005326525
birds,delta,59.5379557,-111.0759114,-110.7981336,delta39,40,12.1816919,0.001609029
birds,DensDep,58.54503681,-113.0900736,-113.0078818,DensDep39,40,9.9719437,0.004857408
birds,TS,59.89578416,-113.7915683,-113.6249017,TS 717,40,9.3549238,0.006612851
