,model,lnL,AIC,AICc,timing,tree.no,delta,w
1342,JN,200.514502843436,-395.029005686873,-394.899275957143,NA,79,14.666338342857,0.000354457633221377
1343,NIG,199.170645691193,-392.341291382385,-392.211561652655,NA,79,17.354052647345,9.24558908602638e-05
1344,BM,206.2562194,-406.5124388,-406.382709,NA79,80,9.38478080000004,0.00484015979904486
1345,EB,211.9924405,-415.9848811,-415.7674898,NA79,80,0,0.528127713726416
1346,OU,206.2562194,-404.5124388,-404.2950475,NA79,80,11.4724423,0.00170423611937376
1347,kappa,206.9411411,-405.8822822,-405.6648908,NA79,80,10.102599,0.0033805507381921
1348,delta,210.7333883,-413.4667766,-413.2493853,NA79,80,2.51810450000005,0.149947598018184
1349,lambda,206.2562194,-404.5124388,-404.2950475,NA79,80,11.4724423,0.00170423611937376
1350,ts ,206.8304441,-407.6608882,-407.5304534,NA 1176,80,8.23703640000002,0.00859190032262615
1351,trc ,209.8654405,-411.7308811,-411.5123018,NA 1130,80,4.25518800000003,0.0629124537223762
1352,src ,209.447801,-412.895602,-412.7651672,NA 1141,80,3.00232260000001,0.117704451762881
1353,bms ,210.6303188,-411.2606377,-410.9327688,6.102032389,80,4.834721,0.0470860903860126
1354,ous ,208.2809397,-406.5618795,-406.2340106,-2.103039617,80,9.53347920000004,0.00449335004721213
1355,ouma ,210.2485915,-408.497183,-408.0356445,6.372524409,80,7.73184530000003,0.0110608902598835
1356,oumv ,211.0294819,-410.0589638,-409.5974253,32.35643698,80,6.17006450000002,0.0241505193855441
1357,oumva ,212.0244139,-410.0488278,-409.4300433,a 35.945153463931,80,6.3374465,0.022211604699569
1358,DensDep,206.020998187868,-408.041996375735,-407.977480246703,NA,80,7.79000955329701,0.0107438485176051
1359,JN,204.902491057413,-403.804982114826,-403.675252385096,NA,80,12.092237414904,0.00125009485078459
1360,NIG,202.274670696933,-398.549341393866,-398.419611664136,NA,80,17.347878135864,9.03015249218272e-05
1361,BM,208.472317,-410.944634,-410.8149042,NA80,81,8.14629839999998,0.00535453258877877
1362,EB,213.5892969,-419.1785939,-418.9612026,NA80,81,0,0.314534137349531
1363,OU,208.472317,-408.944634,-408.7272427,NA80,81,10.2339599,0.00188534846348692
1364,kappa,209.2329327,-410.4658654,-410.2484741,NA80,81,8.71272849999997,0.00403387868149101
1365,delta,211.5196057,-415.0392114,-414.8218201,NA80,81,4.13938249999995,0.0397019920922976
1366,lambda,208.472317,-408.944634,-408.7272427,NA80,81,10.2339599,0.00188534846348692
1367,ts ,210.2906328,-414.5812656,-414.4508308,NA 1177,81,4.51037179999997,0.0329801780248738
1368,trc ,212.4906239,-416.9812477,-416.7626685,NA 1131,81,2.19853409999996,0.10477608665549
1369,src ,212.415567,-418.831134,-418.7006992,NA 1142,81,0.260503400000005,0.276121480351278
1370,bms ,213.7982204,-417.5964408,-417.2685719,6.889822947,81,1.6926307,0.134932852401615
1371,ous ,209.7295195,-409.459039,-409.1311701,5.00539914,81,9.83003249999996,0.00230729620526191
1372,ouma ,212.6028438,-413.2056876,-412.7441491,7.901986484,81,6.21705349999996,0.0140492057661394
1373,oumv ,213.1376835,-414.2753671,-413.8138286,30.36268935,81,5.14737399999996,0.0239844478747131
1374,oumva ,213.6333147,-413.2666294,-412.6478449,a 33.3342579577485,81,6.31335769999998,0.0133887361156701
1375,DensDep,209.158990400388,-414.317980800777,-414.253464671745,NA,81,4.70773792825497,0.0298810246233669
1376,JN,204.869129396747,-403.738258793494,-403.608529063764,NA,81,15.352673536236,0.000145840145194768
1377,NIG,203.513999838341,-401.027999676683,-400.898269946953,NA,81,18.062932653047,3.76141973243242e-05
1378,BM,206.7442071,-407.4884142,-407.3586845,NA81,82,10.1492687,0.00302965442989691
1379,EB,209.0308211,-410.0616422,-409.8442509,NA81,82,7.66370229999995,0.010498493424399
1380,OU,206.7442071,-405.4884142,-405.2710229,NA81,82,12.2369303,0.00106675119517904
1381,kappa,208.3363792,-408.6727584,-408.4553671,NA81,82,9.05258609999998,0.00524245480818934
1382,delta,210.4287984,-412.8575968,-412.6402055,NA81,82,4.8677477,0.0424874638200365
1383,lambda,206.7442071,-405.4884142,-405.2710229,NA81,82,12.2369303,0.00106675119517904
1384,ts ,207.9761686,-409.9523372,-409.8219024,NA 1178,82,7.68605079999998,0.0103818336409241
1385,trc ,212.6382063,-417.2764126,-417.0578333,NA 1036,82,0.450119899999947,0.386844561887664
1386,src ,211.819194,-417.638388,-417.5079532,NA 1143,82,0,0.484483276389018
1387,bms ,209.3720519,-408.7441037,-408.4162349,-6.367737026,82,9.09171829999997,0.0051408773906932
1388,ous ,209.3563587,-408.7127175,-408.3848486,-5.900568462,82,9.12310459999998,0.00506083056686338
1389,ouma ,209.965188,-407.930376,-407.4688376,3.815090879,82,10.0391156,0.00320119799594508
1390,oumv ,211.9003395,-411.800679,-411.3391405,31.83047537,82,6.16881269999999,0.0221685931331137
1391,oumva ,212.0311115,-410.0622231,-409.4434385,a 32.3632948380362,82,8.06451469999996,0.00859194866906799
1392,DensDep,206.886208742149,-409.772417484298,-409.707901355266,NA,82,7.80005184473396,0.00980661336371434
1393,JN,205.529915917778,-405.059831835556,-404.930102105827,NA,82,12.577851094173,0.000899566198424721
1394,NIG,202.099836780924,-398.199673561847,-398.069943832117,NA,82,19.438009367883,2.91318916921782e-05
1395,BM,209.1210139,-412.2420277,-412.112298,NA82,83,13.1705956,0.000703294930283426
1396,EB,215.5918009,-423.1836018,-422.9662105,NA82,83,2.31668310000003,0.159968561585482
1397,OU,209.1210139,-410.2420278,-410.0246364,NA82,83,15.2582572,0.000247632436240834
1398,kappa,209.3039186,-410.6078372,-410.3904459,NA82,83,14.8924477,0.000297332275098115
1399,delta,213.9510586,-419.9021172,-419.6847258,NA82,83,5.5981678,0.0310076812433687
1400,lambda,209.1210139,-410.2420277,-410.0246364,NA82,83,15.2582572,0.000247632436240834
1401,ts ,212.031106,-418.062212,-417.9317772,NA 1179,83,7.35111640000002,0.0129068819787165
1402,trc ,216.1020143,-424.2040286,-423.9854493,NA 1037,83,1.2974443,0.266292866721837
1403,src ,215.7066642,-425.4133284,-425.2828936,NA 1030,83,0,0.509443450255437
1404,bms ,212.2503646,-414.5007291,-414.1728603,7.057503365,83,11.1100333,0.00197052933738393
1405,ous ,209.4547199,-408.9094398,-408.581571,41.85476991,83,16.7013226,0.000120351043509963
1406,ouma ,209.3161387,-406.6322775,-406.170739,33.19060057,83,19.1121546,3.60532436036203e-05
1407,oumv ,214.5462446,-417.0924893,-416.6309508,38.22122007,83,8.65194280000003,0.00673519966859493
1408,oumva ,214.546311,-415.092622,-414.4738375,a 38.2212100073021,83,10.8090561,0.00229054734854118
1409,DensDep,210.11173318803,-416.22346637606,-416.158950247028,NA,83,9.12394335297205,0.00531932906261463
1410,JN,210.35134473398,-414.70268946796,-414.57295973823,NA,83,10.70993386177,0.00240692963515265
1411,NIG,204.31039407283,-402.620788145661,-402.491058415931,NA,83,22.791835184069,5.72679789414136e-06
1412,BM,211.3716187,-416.7432374,-416.6135077,NA83,84,16.725477,0.000154718367679014
1413,EB,217.8769584,-427.7539167,-427.5365254,NA83,84,5.80245930000001,0.0364288139126156
1414,OU,211.3716187,-414.7432374,-414.5258461,NA83,84,18.8131386,5.44768413219175e-05
1415,kappa,211.3795715,-414.759143,-414.5417517,NA83,84,18.797233,5.49118120707197e-05
1416,delta,215.9286522,-423.8573043,-423.639913,NA83,84,9.69907170000005,0.00519166187216614
1417,lambda,211.3716187,-414.7432374,-414.5258461,NA83,84,18.8131386,5.44768413219175e-05
1418,ts ,215.9508303,-425.9016605,-425.7712257,NA 1180,84,7.56775900000002,0.0150700631414323
1419,trc ,219.8299158,-431.6598316,-431.4412523,NA 1132,84,1.89773240000005,0.256652621307999
1420,src ,219.7347097,-433.4694195,-433.3389847,NA 1144,84,0,0.662877165648253
1421,bms ,216.3372113,-422.6744226,-422.3465538,41.12695107,84,10.9924309,0.00271929934263624
1422,ous ,213.0604702,-416.1209404,-415.7930716,5.586584713,84,17.5459131,0.00010265649672113
1423,ouma ,218.983062,-425.9661241,-425.5045856,13.57996323,84,7.83439910000004,0.0131890923716208
1424,oumv ,216.4721987,-420.9443973,-420.4828589,33.03739302,84,12.8561258,0.00107092932815573
1425,oumva ,216.7926145,-419.5852289,-418.9664444,a 32.922024055872,84,14.3725403,0.000501736374567369
1426,DensDep,213.618460005778,-423.236920011555,-423.172403882523,NA,84,10.166580817477,0.004109491481676
1427,JN,213.807376271672,-421.614752543344,-421.485022813615,NA,84,11.853961886385,0.00176757536873409
1428,NIG,205.157186059204,-404.314372118408,-404.184642388678,NA,84,29.154342311322,3.09491028555828e-07
1429,BM,208.1396013,-410.2792025,-410.1494728,NA84,85,27.6021765,9.04131326935014e-07
1430,EB,217.1148819,-426.2297638,-426.0123725,NA84,85,11.7392768,0.00251661291235353
1431,OU,208.1396012,-408.2792025,-408.0618112,NA84,85,29.6898381,3.18347585813461e-07
1432,kappa,209.780242,-411.560484,-411.3430927,NA84,85,26.4085566,1.64218766338761e-06
1433,delta,213.3132761,-418.6265521,-418.4091608,NA84,85,19.3424885,5.62082387998377e-05
1434,lambda,208.1396013,-408.2792025,-408.0618112,NA84,85,29.6898381,3.18347585813461e-07
1435,ts ,207.0032113,-408.0064226,-407.8759878,NA 32,85,29.8756615,2.90101865892039e-07
1436,trc ,222.9851143,-437.9702286,-437.7516493,NA 1133,85,0,0.891185247074284
1437,src ,219.8141264,-433.6282529,-433.4978181,NA 1145,85,4.25383119999998,0.106233203970936
1438,bms ,205.9611734,-401.9223469,-401.594478,65.742877,85,36.1571713,1.25469451674924e-08
1439,ous ,211.6599916,-413.3199832,-412.9921143,-3.188970443,85,24.759535,3.74544372282951e-06
1440,ouma ,211.5000122,-411.0000244,-410.5384859,8.705631202,85,27.2131634,1.09825866538414e-06
1441,oumv ,209.5091121,-407.0182242,-406.5566857,30.1567203,85,31.1949636,1.4999186705594e-07
1442,oumva ,209.5650884,-405.1301769,-404.5113924,a 33.8755902683742,85,33.2402569,5.39433500632433e-08
1443,DensDep,205.345377592908,-406.690755185815,-406.626239056783,NA,85,31.125410243217,1.55299847998041e-07
1444,JN,204.997126850873,-403.994253701745,-403.864523972015,NA,85,33.887125327985,3.90366211351373e-08
1445,NIG,199.540338692332,-393.080677384663,-392.950947654934,NA,85,44.800701645066,1.66578609885904e-10
1446,BM,206.8179359,-407.6358718,-407.5061421,NA85,86,23.8243544,5.82172253498318e-06
1447,EB,215.2204734,-422.4409469,-422.2235556,NA85,86,9.10694089999998,0.00913896972155042
1448,OU,206.8179359,-405.6358718,-405.4184805,NA85,86,25.912016,2.04984747135184e-06
1449,kappa,207.0053416,-406.0106832,-405.7932919,NA85,86,25.5372046,2.47235487258616e-06
1450,delta,211.9416432,-415.8832864,-415.6658951,NA85,86,15.6646014,0.000344285992721455
1451,lambda,206.8179359,-405.6358718,-405.4184805,NA85,86,25.912016,2.04984747135184e-06
1452,ts ,203.7529675,-401.505935,-401.3755002,NA 1181,86,29.9549963,2.71518564656699e-07
1453,trc ,219.7745379,-431.5490758,-431.3304965,NA 1134,86,0,0.867849321788107
1454,src ,216.7738144,-427.5476287,-427.417194,NA 1146,86,3.91330249999999,0.122653935469534
1455,bms ,203.3048461,-396.6096922,-396.2818234,64.49177057,86,35.0486731,2.12677558342047e-08
1456,ous ,202.5613285,-395.122657,-394.7947881,21.16043862,86,36.5357084,1.01115108715494e-08
1457,ouma ,206.5762371,-401.1524743,-400.6909358,10.03394739,86,30.6395607,1.92818303945283e-07
1458,oumv ,206.6457317,-401.2914634,-400.829925,30.49831561,86,30.5005715,2.06694718563742e-07
1459,oumva ,206.3243531,-398.6487062,-398.0299217,a 30.4983160320399,86,33.3005748,5.09702059596739e-08
1460,DensDep,202.309538678124,-400.619077356249,-400.554561227217,NA,86,30.775935272783,1.80108784874917e-07
1461,JN,203.220996805705,-400.441993611411,-400.312263881681,NA,86,31.018232618319,1.595587760118e-07
1462,NIG,196.574107576822,-387.148215153644,-387.018485423914,NA,86,44.312011076086,2.07115872272413e-10
1463,BM,209.7447425,-413.489485,-413.3597553,NA86,87,17.7347287,8.78117274847653e-05
1464,EB,216.7441478,-425.4882957,-425.2709044,NA86,87,5.82357960000002,0.0338864196280085
1465,OU,209.7447425,-411.489485,-411.2720937,NA86,87,19.8223903,3.09187953321452e-05
1466,kappa,209.1721149,-410.3442299,-410.1268386,NA86,87,20.9676454,1.74394819295091e-05
1467,delta,213.4765162,-418.9530324,-418.7356411,NA86,87,12.3588429,0.00129095555333435
1468,lambda,209.7447425,-411.489485,-411.2720937,NA86,87,19.8223903,3.09187953321452e-05
1469,ts ,210.2266566,-414.4533131,-414.3228783,NA 1182,87,16.7716057,0.000142132051009246
1470,trc ,219.6565316,-431.3130633,-431.094484,NA 1135,87,0,0.623160514441531
1471,src ,218.0091123,-430.0182246,-429.8877898,NA 1147,87,1.20669420000002,0.340854954417525
1472,bms ,212.4477576,-414.8955151,-414.5676463,26.57939777,87,16.5268377,0.000160635939981244
1473,ous ,209.4458312,-408.8916624,-408.5637936,-8.914277708,87,22.5306904,7.98220119312632e-06
1474,ouma ,213.3378672,-414.6757344,-414.2141959,3.813823805,87,16.8802881,0.000134614530174783
1475,oumv ,212.4474374,-412.8948747,-412.4333363,26.57935615,87,18.6611477,5.52564768821238e-05
1476,oumva ,213.4517228,-412.9034457,-412.2846611,a 26.5793444001036,87,18.8098229,5.12978049192519e-05
1477,DensDep,208.650965933287,-413.301931866574,-413.237415737541,NA,87,17.857068262459,8.2601288603622e-05
1478,JN,206.789406788324,-407.578813576648,-407.449083846919,NA,87,23.645400153081,4.57158209116254e-06
1479,NIG,205.244521569425,-404.48904313885,-404.35931340912,NA,87,26.73517059088,9.75284668138254e-07
1480,BM,210.8184819,-415.6369638,-415.5072341,NA87,88,18.581076,4.89513567681486e-05
1481,EB,218.4498426,-428.8996852,-428.6822939,NA87,88,5.40601620000001,0.0355379701664426
1482,OU,210.8184819,-413.6369638,-413.4195725,NA87,88,20.6687376,1.7235932198325e-05
1483,kappa,210.8315261,-413.6630523,-413.445661,NA87,88,20.6426491,1.74622347717552e-05
1484,delta,215.4690481,-422.9380962,-422.7207049,NA87,88,11.3676052,0.00180364065265424
1485,lambda,210.8184819,-413.6369638,-413.4195725,NA87,88,20.6687376,1.7235932198325e-05
1486,ts ,212.8858284,-419.7716569,-419.6412221,NA 1183,88,14.447088,0.000386766474573628
1487,trc ,220.9450375,-433.8900749,-433.6714957,NA 1038,88,0.416814400000021,0.430609913434234
1488,src ,220.1093724,-434.2187448,-434.0883101,NA 1031,88,0,0.530388526600184
1489,bms ,215.5815995,-421.163199,-420.8353301,39.29997337,88,13.25298,0.000702661372113126
1490,ous ,210.6641805,-411.3283611,-411.0004922,51.17224373,88,23.0878179,5.14207212825349e-06
1491,ouma ,209.6760742,-407.3521484,-406.89061,35.55214777,88,27.1977001,6.5870139602184e-07
1492,oumv ,215.5815134,-419.1630267,-418.7014883,39.30045496,88,15.3868218,0.000241762100298384
1493,oumva ,215.5913959,-417.1827918,-416.5640073,a 39.3004849232307,88,17.5243028,8.30309712696511e-05
1494,DensDep,210.525505419351,-417.051010838701,-416.986494709669,NA,88,17.101815390331,0.00010256096383095
1495,JN,210.524370657998,-415.048741315996,-414.919011586267,NA,88,19.169298513733,3.64782367434651e-05
1496,NIG,201.048874094757,-396.097748189513,-395.968018459784,NA,88,38.120291640216,2.79819493967942e-09
1497,BM,211.4951283,-416.9902566,-416.8605268,NA88,89,21.5670325,1.21981833674581e-05
1498,EB,220.3836367,-432.7672734,-432.5498821,NA88,89,5.87767719999999,0.0311311649969712
1499,OU,211.4951283,-414.9902566,-414.7728653,NA88,89,23.654694,4.29502031930188e-06
1500,kappa,212.2151666,-416.4303333,-416.212942,NA88,89,22.2146173,8.82417078482492e-06
1501,delta,215.5160226,-423.0320452,-422.8146539,NA88,89,15.6129054,0.000239451427020064
1502,lambda,211.4951283,-414.9902565,-414.7728652,NA88,89,23.6546941,4.29502010455095e-06
1503,ts ,215.4318852,-424.8637704,-424.7333356,NA 1184,89,13.6942237,0.000624962367763455
1504,trc ,222.8713786,-437.7427572,-437.524178,NA 1136,89,0.903381299999978,0.374412210416294
1505,src ,222.278997,-438.5579941,-438.4275593,NA 1148,89,0,0.588188813273578
1506,bms ,211.323715,-412.64743,-412.3195612,57.82914168,89,26.1079981,1.2596126289394e-06
1507,ous ,212.6281196,-415.2562392,-414.9283704,6.905769409,89,23.4991889,4.64229490863154e-06
1508,ouma ,220.6993563,-429.3987126,-428.9371742,10.35579344,89,9.49038509999997,0.00511335353151043
1509,oumv ,216.693665,-421.38733,-420.9257916,31.34896771,89,17.5017677,9.31228357671305e-05
1510,oumva ,216.9196543,-419.8393087,-419.2205241,a 27.9747007002047,89,19.2070352,3.96973996816473e-05
1511,DensDep,212.75885390961,-421.51770781922,-421.453191690188,NA,89,16.974367609812,0.000121221503733247
1512,JN,208.25366514835,-410.5073302967,-410.37760056697,NA,89,28.04995873303,4.77029912617589e-07
1513,NIG,204.476283974873,-402.952567949747,-402.822838220017,NA,89,35.604721079983,1.09156553053398e-08
1514,BM,212.4917078,-418.9834156,-418.8536859,NA89,90,22.0626215,1.04485311572004e-05
1515,EB,222.1712378,-436.3424757,-436.1250844,NA89,90,4.791223,0.0588154973427621
1516,OU,212.4917078,-416.9834157,-416.7660244,NA89,90,24.150283,3.67896204501688e-06
1517,kappa,212.7338484,-417.4676969,-417.2503056,NA89,90,23.6660018,4.6868994202682e-06
1518,delta,213.8547904,-419.7095808,-419.4921895,NA89,90,21.4241179,1.43782005579669e-05
1519,lambda,212.4917078,-416.9834156,-416.7660243,NA89,90,24.1502831,3.67896186106885e-06
1520,ts ,214.1158936,-422.2317872,-422.1013524,NA 1185,90,18.814955,5.30001455307667e-05
1521,trc ,224.5674433,-441.1348866,-440.9163074,NA 1137,90,0,0.645494623099727
1522,src ,222.7398337,-439.4796673,-439.3492325,NA 1149,90,1.56707489999997,0.294853738127055
1523,bms ,211.514316,-413.0286319,-412.700763,60.22717862,90,28.2155444,4.8190897053042e-07
1524,ous ,212.1567602,-414.3135205,-413.9856516,8.747479201,90,26.9306558,9.1616780249544e-07
1525,ouma ,219.8345708,-427.6691417,-427.2076032,10.00182417,90,13.7087042,0.000680903136861065
1526,oumv ,216.5128024,-421.0256048,-420.5640663,29.78987508,90,20.3522411,2.45730818333938e-05
1527,oumva ,217.1558681,-420.3117362,-419.6929517,a 29.8047526269029,90,21.2233557,1.58964260846751e-05
1528,DensDep,212.237538214502,-420.475076429004,-420.410560299971,NA,90,20.505747100029,2.275758757103e-05
1529,JN,209.698508551311,-413.397017102621,-413.267287372892,NA,90,27.649020027108,6.39711584038074e-07
1530,NIG,207.859608662471,-409.719217324942,-409.589487595213,NA,90,31.326819804787,1.01709177104639e-07
1531,BM,211.8875897,-417.7751794,-417.6454496,NA90,91,21.0209257,1.33373626623609e-05
1532,EB,222.4589798,-436.9179597,-436.7005683,NA90,91,1.96580700000004,0.183162436538505
1533,OU,211.8875897,-415.7751794,-415.5577881,NA90,91,23.1085872,4.69612908046286e-06
1534,kappa,211.9454652,-415.8909304,-415.6735391,NA90,91,22.9928362,4.97593886540328e-06
1535,delta,215.1741746,-422.3483493,-422.130958,NA90,91,16.5354173,0.000125627794013535
1536,lambda,211.8875897,-415.7751793,-415.557788,NA90,91,23.1085873,4.69612884565649e-06
1537,ts ,217.0391855,-428.0783709,-427.9479361,NA 1186,91,10.7184392,0.00230264230198323
1538,trc ,223.0103028,-438.0206056,-437.8020264,NA 1039,91,0.864348900000039,0.317698379483834
1539,src ,222.3984051,-438.7968101,-438.6663753,NA 1032,91,0,0.489447346591164
1540,bms ,211.7886639,-413.5773278,-413.2494589,58.20758762,91,25.4169164,1.48078739428847e-06
1541,ous ,212.3475013,-414.6950025,-414.3671337,13.20180069,91,24.2992416,2.5893616275187e-06
1542,ouma ,221.1710787,-430.3421575,-429.880619,8.686888905,91,8.7857563,0.00605206018478565
1543,oumv ,218.7500393,-425.5000785,-425.0385401,31.51345212,91,13.6278352,0.000537599881868228
1544,oumva ,218.9034744,-423.8069488,-423.1881643,a 31.5134400751903,91,15.478211,0.000213135192186391
1545,DensDep,214.324737385334,-424.649474770667,-424.584958641635,NA,91,14.081416658365,0.000428514184548654
1546,JN,208.070504550228,-410.141009100455,-410.011279370725,NA,91,28.655095929275,2.93312761124433e-07
1547,NIG,207.630090356064,-409.260180712128,-409.130450982399,NA,91,29.535924317601,1.88825874158277e-07
1548,BM,210.3030235,-414.6060471,-414.4763174,NA91,92,20.2229634,1.96827223836594e-05
1549,EB,219.4907522,-430.9815043,-430.764113,NA91,92,3.93516779999999,0.0677540160557032
1550,OU,210.3030236,-412.6060471,-412.3886558,NA91,92,22.310625,6.93035067628481e-06
1551,kappa,210.4359005,-412.871801,-412.6544097,NA91,92,22.0448711,7.91521902079248e-06
1552,delta,214.3286372,-420.6572744,-420.4398831,NA91,92,14.2593977,0.000388201317485151
1553,lambda,210.3030235,-412.6060471,-412.3886558,NA91,92,22.310625,6.93035067628481e-06
1554,ts ,215.8171221,-425.6342442,-425.5038094,NA 1187,92,9.19547139999997,0.0048828640127773
1555,trc ,220.9962598,-433.9925196,-433.7739404,NA 98,92,0.925340399999982,0.305148161961186
1556,src ,220.4148578,-434.8297156,-434.6992808,NA 96,92,0,0.484669703671455
1557,bms ,216.4594019,-422.9188038,-422.5909349,35.63640807,92,12.1083459,0.00113802543444057
1558,ous ,211.6111818,-413.2223636,-412.8944947,11.97857482,92,21.8047861,8.92476381990709e-06
1559,ouma ,210.4978585,-408.995717,-408.5341786,34.06081707,92,26.1651022,1.00870952366726e-06
1560,oumv ,216.4590754,-420.9181507,-420.4566122,35.63637779,92,14.2426686,0.000391462065147068
1561,oumva ,220.1951471,-426.3902942,-425.7715096,a 19.7620984644197,92,8.9277712,0.00558219481778844
1562,DensDep,212.253661173813,-420.507322347626,-420.442806218594,NA,92,14.256474581406,0.000388769111561115
1563,JN,219.095524700255,-432.191049400509,-432.06131967078,NA,92,2.63796112922,0.129604443677826
1564,NIG,207.056393955596,-408.112787911191,-407.983058181461,NA,92,26.716222618539,7.65758529399669e-07
1565,BM,206.4377661,-406.8755322,-406.7458025,NA92,93,22.3060154,1.12321251923754e-05
1566,EB,216.908056,-425.8161121,-425.5987208,NA92,93,3.45309709999998,0.139418731872923
1567,OU,206.4377661,-404.8755322,-404.6581409,NA92,93,24.393677,3.95486787375101e-06
1568,kappa,207.8596426,-407.7192853,-407.5018939,NA92,93,21.549924,1.63924963954621e-05
1569,delta,212.4332352,-416.8664704,-416.649079,NA92,93,12.4027389,0.00158829476247029
1570,lambda,206.4377661,-404.8755322,-404.6581409,NA92,93,24.393677,3.95486787375101e-06
1571,ts ,202.9280728,-399.8561455,-399.7257107,NA 1188,93,29.3261072,3.35790472684858e-07
1572,trc ,218.6351986,-429.2703972,-429.0518179,NA 99,93,0,0.783703229027131
1573,src ,215.247768,-424.4955359,-424.3651012,NA 1033,93,4.68671669999998,0.075239176867706
1574,bms ,206.4042327,-402.8084654,-402.4805965,39.89842411,93,26.5712214,1.33132540785054e-06
1575,ous ,202.8130327,-395.6260654,-395.2981965,15.59203687,93,33.7536214,3.66982941204382e-08
1576,ouma ,207.095082,-402.1901639,-401.7286254,28.34640901,93,27.3231925,9.14104339780954e-07
1577,oumv ,209.6180461,-407.2360922,-406.7745537,28.35382598,93,22.2772642,1.13947599163573e-05
1578,oumva ,207.6768471,-401.3536942,-400.7349097,a 28.3464092525064,93,28.3169082,5.56177157584476e-07
1579,DensDep,201.302613128738,-398.605226257475,-398.540710128443,NA,93,30.511107771557,1.85673004545606e-07
1580,JN,201.927910832277,-397.855821664555,-397.726091934825,NA,93,31.325725965175,1.23553960733775e-07
1581,NIG,202.154850715451,-398.309701430901,-398.179971701172,NA,93,30.871846198828,1.55029880046516e-07
1582,BM,210.2575458,-414.5150916,-414.3853619,NA93,94,19.3522808,5.42636762733538e-05
1583,EB,220.977517,-433.955034,-433.7376427,NA93,94,0,0.864576834769897
1584,OU,210.2575458,-412.5150917,-412.2977004,NA93,94,21.4399423,1.91064181586114e-05
1585,kappa,210.2850026,-412.5700053,-412.352614,NA93,94,21.3850287,1.96382875634404e-05
1586,delta,216.3532726,-424.7065453,-424.489154,NA93,94,9.2484887,0.00848242035984124
1587,lambda,210.2575458,-412.5150916,-412.2977003,NA93,94,21.4399424,1.91064172032903e-05
1588,ts ,166.8214561,-327.6429122,-327.5124774,NA 33,94,106.2251653,7.41825965442088e-24
1589,trc ,219.0586938,-430.1173877,-429.8988084,NA 7,94,3.83883429999997,0.126826882784264
1590,src ,180.2872119,-354.5744238,-354.443989,NA 1150,94,79.2936537,5.22884139939247e-18
1591,bms ,132.1253629,-254.2507258,-253.9228569,39.47416084,94,179.8147858,7.77175276212894e-40
1592,ous ,139.512604,-269.0252081,-268.6973392,39.47404192,94,165.0403035,1.25532750371518e-36
1593,ouma ,153.4274902,-294.8549804,-294.3934419,32.95685201,94,139.3442008,4.7708399650772e-31
1594,oumv ,167.2707511,-322.5415022,-322.0799637,32.28325407,94,111.657679,4.90508648436679e-25
1595,oumva ,153.9186796,-293.8373592,-293.2185747,a 39.4741066626337,94,140.519068,2.6514025992286e-31
1596,DensDep,142.495788917585,-280.991577835169,-280.927061706137,NA,94,152.810580993863,5.68077441867734e-34
1597,JN,206.516099380281,-407.032198760563,-406.902469030833,NA,94,26.835173669167,1.28712187779353e-06
1598,NIG,205.487520427878,-404.975040855756,-404.845311126026,NA,94,28.892331573974,4.60164921325504e-07
1599,BM,207.8512426,-409.7024851,-409.5727554,NA94,95,17.1582487,0.0001072081129262
